0	0	0	0	2.30077
0	2	0	0	3.48419
0	4	0	0	4.34281
0	6	0	0	4.69204
0	8	0	0	4.5507
0	10	0	0	4.00461
0	12	0	0	3.12141
0	14	0	0	2.65546
0	16	0	0	2.88918
0	18	0	0	3.07868
0	20	0	0	3.34025
0	22	0	0	3.48849
0	24	0	0	3.4342
0	26	0	0	3.16732
0	28	0	0	2.57778
0	30	0	0	2.11377
0	32	0	0	1.74302
0	34	0	0	1.71203
0	36	0	0	2.1617
0	38	0	0	2.55741
0	40	0	0	2.98113
0	42	0	0	3.03693
0	44	0	0	2.69886
0	46	0	0	2.34622
0	48	0	0	1.84713
0	50	0	0	1.41551
0	52	0	0	1.46243
0	54	0	0	1.69322
0	56	0	0	2.09716
0	58	0	0	2.33371
0	60	0	0	2.27451
0	62	0	0	2.63989
0	64	0	0	2.60796
0	66	0	0	1.85621
0	68	0	0	1.58894
0	70	0	0	1.67735
0	72	0	0	1.53153
0	74	0	0	1.59289
0	76	0	0	1.51961
0	78	0	0	1.26264
0	80	0	0	1.30537
0	82	0	0	1.84944
0	84	0	0	2.41723
0	86	0	0	2.73658
0	88	0	0	2.93127
0	90	0	0	2.96669
0	92	0	0	2.9236
0	94	0	0	2.77939
0	96	0	0	2.7484
0	98	0	0	3.48367
0	100	0	0	4.26092
0	102	0	0	4.85177
0	104	0	0	4.45221
0	106	0	0	3.63938
0	108	0	0	2.49796
0	110	0	0	1.59371
0	112	0	0	1.4492
0	114	0	0	2.0373
0	116	0	0	2.00386
0	118	0	0	1.94809
0	120	0	0	2.02601
0	122	0	0	2.20754
0	124	0	0	2.30804
0	126	0	0	3.11424
0	128	0	0	4.09313
0	130	0	0	4.53311
0	132	0	0	4.63263
0	134	0	0	4.67685
0	136	0	0	5.3097
0	138	0	0	6.25445
0	140	0	0	6.94349
0	142	0	0	7.2352
0	144	0	0	7.45135
0	146	0	0	7.45322
0	148	0	0	6.7843
0	150	0	0	5.2193
0	152	0	0	3.3056
0	154	0	0	1.72311
0	156	0	0	1.30033
0	158	0	0	1.60347
0	160	0	0	1.80837
0	162	0	0	1.92656
0	164	0	0	1.73757
0	166	0	0	1.51828
0	168	0	0	1.51395
0	170	0	0	1.71696
0	172	0	0	1.92333
0	174	0	0	1.84615
0	176	0	0	1.78152
0	178	0	0	1.81963
0	180	0	0	1.9322
0	182	0	0	2.09623
0	184	0	0	2.01653
0	186	0	0	1.82478
0	188	0	0	1.76652
0	190	0	0	1.81005
0	192	0	0	1.79065
0	194	0	0	1.94936
0	196	0	0	2.48529
0	198	0	0	2.99563
0	200	0	0	4.10669
0	202	0	0	5.11853
0	204	0	0	5.74519
0	206	0	0	5.6144
0	208	0	0	5.7042
0	210	0	0	5.57862
0	212	0	0	5.14101
0	214	0	0	4.34709
0	216	0	0	4.02401
0	218	0	0	4.28687
0	220	0	0	4.51483
0	222	0	0	4.5501
0	224	0	0	4.90474
0	226	0	0	5.34102
0	228	0	0	5.67747
0	230	0	0	5.74392
0	232	0	0	5.23482
0	234	0	0	5.41127
0	236	0	0	5.19054
0	238	0	0	4.47687
0	240	0	0	3.89654
0	242	0	0	3.38434
0	244	0	0	3.28569
0	246	0	0	3.14833
0	248	0	0	3.38917
0	250	0	0	3.65925
0	252	0	0	3.68192
0	254	0	0	3.64365
2	0	0	0	2.83538
2	2	-0.0286708	0.0909612	4.10643
2	4	-0.0648419	0.116918	4.90241
2	6	-0.0727083	0.0673001	5.3197
2	8	-0.0939636	0.00824917	5.27689
2	10	-0.106942	0.0643831	4.66603
2	12	-0.0871367	0.128725	3.61151
2	14	-0.0635717	0.0882141	2.86418
2	16	-0.0499401	0.0152812	2.73693
2	18	-0.0569427	-0.0249434	2.87502
2	20	-0.102212	-0.0117184	3.22273
2	22	-0.114052	-0.0149478	3.47207
2	24	-0.120776	-0.0293843	3.38497
2	26	-0.101949	-0.0442383	3.17069
2	28	-0.0587407	-0.0632162	2.79865
2	30	-0.00505509	-0.0757691	2.3003
2	32	0.0192752	-0.0336569	1.93321
2	34	0.00723788	-0.00610925	1.85516
2	36	-0.0104309	0.0207697	2.27344
2	38	-0.0362119	-0.00244558	3.06118
2	40	-0.036343	-0.0160012	3.50655
2	42	-0.0206355	-0.0659507	3.61736
2	44	-0.030454	-0.138443	3.09618
2	46	-0.035662	-0.138046	2.37707
2	48	0.000583303	-0.0927273	1.88406
2	50	0.0246327	-0.0610586	1.44694
2	52	0.0134676	0.0318767	1.44732
2	54	-0.0010341	0.0887112	1.89011
2	56	-0.00239195	0.0988088	2.34215
2	58	-0.00813235	0.0553341	2.73644
2	60	-0.0289044	0.0063128	2.6019
2	62	-0.0604362	-0.000159123	2.8114
2	64	-0.0542153	-0.0289689	2.64603
2	66	-0.0286364	-0.00394838	1.97111
2	68	-0.0145903	0.00925277	1.64995
2	70	-0.00463318	0.0193424	1.64173
2	72	-0.00121075	0.0309794	1.54365
2	74	0.0118648	0.0357712	1.6399
2	76	0.0104938	0.0261399	1.61948
2	78	-0.0233328	0.0338516	1.4035
2	80	-0.0423345	0.0209718	1.34913
2	82	-0.0247692	-0.0234893	1.7322
2	84	-0.000731195	-0.028329	2.27047
2	86	-0.0087064	-0.00667857	2.51696
2	88	-0.0410259	-0.00042034	2.69579
2	90	-0.0518403	0.00395689	2.88057
2	92	-0.0458796	-0.0214444	3.04281
2	94	-0.0493927	0.00273962	3.18628
2	96	-0.0800149	0.0612863	3.20843
2	98	-0.139318	0.10904	3.72373
2	100	-0.199901	0.11046	4.30672
2	102	-0.205618	0.092821	4.8599
2	104	-0.108076	0.0420913	4.64604
2	106	-0.0180514	0.0119825	3.64595
2	108	-0.0130212	-0.0334894	2.63379
2	110	-0.00803674	-0.023574	2.31057
2	112	-0.0461651	-0.00268518	2.1816
2	114	-0.052244	0.0110175	2.44852
2	116	-0.0482608	0.0238904	2.28545
2	118	-0.0703851	0.0138832	2.05218
2	120	-0.0870214	-0.0184484	1.99449
2	122	-0.0676814	-0.0721601	2.09377
2	124	-0.0416537	-0.146351	2.40005
2	126	0.0176652	-0.222452	3.45748
2	128	0.0613975	-0.195549	4.5765
2	130	0.049677	-0.120124	5.06538
2	132	0.0649475	-0.0411961	5.29364
2	134	0.118083	-0.00692782	5.60883
2	136	0.084141	-0.019956	6.191
2	138	0.0296963	-0.0425944	6.83541
2	140	0.0262027	-0.061952	7.48013
2	142	0.013863	-0.127333	7.91861
2	144	0.00483558	-0.139485	8.18192
2	146	-0.0142806	-0.123511	7.87177
2	148	-0.00817	-0.0946585	7.29903
2	150	0.00327332	-0.0955133	5.92912
2	152	-0.00819237	-0.123899	3.51803
2	154	-0.00451121	-0.0612408	1.83744
2	156	-0.00367286	-0.0183952	1.40318
2	158	-0.0121092	-0.0108784	1.5704
2	160	-0.00677951	-0.0087693	1.88583
2	162	-0.0104436	0.00581342	2.12283
2	164	-0.0150914	0.00439426	1.96491
2	166	-0.0234374	0.00669914	1.76266
2	168	-0.0184108	-0.00642681	1.83047
2	170	-0.0197336	0.0022901	2.01686
2	172	-0.0120295	0.0167003	2.18642
2	174	-0.00257522	0.0404428	2.01064
2	176	-0.00328764	0.0142427	1.90537
2	178	-0.0155641	-0.0171659	2.13791
2	180	-0.00520611	-0.0141775	2.39697
2	182	0.0128355	0.000518225	2.42114
2	184	0.00069747	-0.00633164	2.28418
2	186	-0.00945394	-0.0141287	2.04248
2	188	-0.0171582	-0.0289537	2.05191
2	190	-0.0605706	-0.0546705	2.03561
2	192	-0.0852864	-0.10098	2.00108
2	194	-0.0756057	-0.176133	2.23086
2	196	-0.0720119	-0.228061	2.7545
2	198	-0.0454155	-0.228921	3.23329
2	200	-0.0194401	-0.188559	4.31865
2	202	-0.0030613	-0.159934	5.54253
2	204	0.0194358	-0.0953758	6.44252
2	206	0.0243865	-0.00149852	6.6544
2	208	-0.00212016	0.0427591	6.42339
2	210	0.0049561	-0.00886821	6.25781
2	212	0.0292924	-0.0926768	5.82823
2	214	0.0238624	-0.130469	4.93743
2	216	-0.0241042	-0.0617003	4.44413
2	218	-0.056155	-0.0347013	4.73253
2	220	-0.0582815	-0.0168544	5.1179
2	222	-0.0589943	0.0160225	5.17937
2	224	-0.081904	0.0660455	5.19266
2	226	-0.0604347	0.0659979	5.83737
2	228	-0.0561242	0.0203977	6.33662
2	230	-0.0764152	0.0203922	6.31281
2	232	-0.0651979	0.0378458	6.09643
2	234	-0.0314153	0.0181075	5.74885
2	236	-0.0138016	0.0240368	5.61822
2	238	-0.00322176	0.0392939	5.01507
2	240	0.0017279	0.0152156	4.47709
2	242	-0.0168234	-0.000947571	3.93806
2	244	-0.0708802	0.00833414	3.74744
2	246	-0.1344	-0.017623	3.64052
2	248	-0.183348	-0.0409713	3.99057
2	250	-0.195008	-0.0218548	4.38877
2	252	-0.156331	0.0100549	4.39393
2	254	-0.0636628	0.00450217	4.27064
4	0	0	0	3.02276
4	2	-0.0859559	0.139819	4.05154
4	4	-0.195635	0.201478	4.7071
4	6	-0.255062	0.101893	5.247
4	8	-0.293081	-0.0640063	5.23504
4	10	-0.245824	-0.0416131	4.62202
4	12	-0.184942	0.0929521	3.56384
4	14	-0.191751	0.0962781	2.77942
4	16	-0.251178	0.00735442	2.57057
4	18	-0.281717	-0.0419771	2.66445
4	20	-0.304708	-0.0216435	2.93034
4	22	-0.286033	-0.00563616	3.08914
4	24	-0.229299	-0.017289	3.03899
4	26	-0.15985	-0.0639559	2.7662
4	28	-0.0895	-0.120944	2.52328
4	30	-0.00197267	-0.136619	2.1976
4	32	0.0412252	-0.0572377	1.87049
4	34	0.0130643	0.0243146	1.77222
4	36	-0.0576221	0.127813	2.14859
4	38	-0.115164	0.0974074	2.97782
4	40	-0.0918747	0.00633444	3.50761
4	42	-0.100467	-0.088502	3.62884
4	44	-0.0770464	-0.189594	2.9659
4	46	-0.0374336	-0.240587	2.0726
4	48	0.0645686	-0.185152	1.76304
4	50	0.1222	-0.141857	1.56746
4	52	0.0645026	0.00153497	1.43889
4	54	-0.00602659	0.166078	1.77718
4	56	-0.0276935	0.224348	2.46329
4	58	-0.0556078	0.114422	2.83852
4	60	-0.100919	0.007583	2.66983
4	62	-0.153994	-0.0193855	2.58153
4	64	-0.112361	-0.0282183	2.33565
4	66	-0.0487592	-0.00504511	1.84016
4	68	-0.0273502	0.0267087	1.60507
4	70	-0.00997874	0.0654314	1.50072
4	72	-0.0067751	0.0945004	1.50189
4	74	-0.00720677	0.134395	1.68964
4	76	0.000694648	0.128309	1.77018
4	78	-0.038842	0.113016	1.67926
4	80	-0.109357	0.0690051	1.72438
4	82	-0.16517	0.0196905	1.85399
4	84	-0.120326	0.0173423	1.97795
4	86	-0.0725754	-0.000346865	2.05929
4	88	-0.0816361	-0.0201959	2.28632
4	90	-0.112911	0.0129957	2.51816
4	92	-0.0743928	-0.00640016	2.8476
4	94	-0.0779689	0.025335	3.08296
4	96	-0.157977	0.0860781	3.12439
4	98	-0.211304	0.128655	3.30914
4	100	-0.305842	0.144071	3.47532
4	102	-0.322856	0.143733	3.78032
4	104	-0.175289	0.0995511	3.88394
4	106	-0.0243082	0.0980413	3.21452
4	108	-0.0203914	0.035093	2.62225
4	110	-0.0232216	0.00476792	2.66805
4	112	-0.0326434	0.0362279	2.72663
4	114	-0.051074	0.0536915	2.59596
4	116	-0.11294	0.0412862	2.31237
4	118	-0.165981	0.0238089	2.06536
4	120	-0.262689	-0.0285561	1.9308
4	122	-0.262943	-0.103664	1.94229
4	124	-0.156924	-0.19229	2.31733
4	126	0.0165102	-0.300921	3.28805
4	128	0.133707	-0.327554	4.21321
4	130	0.082954	-0.215541	4.85756
4	132	0.0591648	-0.102721	5.56043
4	134	0.107839	-0.129263	6.28986
4	136	0.0900959	-0.170006	6.64223
4	138	0.0591226	-0.118983	6.95985
4	140	0.0900121	-0.143974	7.44291
4	142	0.105776	-0.265872	8.00103
4	144	0.0628464	-0.268389	8.31476
4	146	0.0164778	-0.172422	7.69713
4	148	0.00306977	-0.0166736	7.3431
